reviewId,userName,content,score,at,de_emojized_text,clean_text,normalized_text,stemmed_text
96504d01-2be9-48a9-90e1-dce5dedf6fbd,shoule 11,"ayolah ko bau kali gacha di event street fighter ini, hadeuh 41 x gacha di kasih 475 crash sama aja rata-rata cuman di kasih 11 crash, ayolah papih montoon kasih hoki di gaca 45 saya sambil rekam ni",5,2026-07-12 15:44:05,"ayolah ko bau kali gacha di event street fighter ini, hadeuh 41 x gacha di kasih 475 crash sama aja rata-rata cuman di kasih 11 crash, ayolah papih montoon kasih hoki di gaca 45 saya sambil rekam ni",ayolah ko bau kali gacha di event street fighter ini hadeuh x gacha di kasih crash sama aja ratarata cuman di kasih crash ayolah papih montoon kasih hoki di gaca saya sambil rekam ni,ayolah ko bau kali undi di event street fighter ini hadeuh x undi di kasih crash sama saja ratarata hanya di kasih crash ayolah papih moonton kasih hoki di gaca saya sambil rekam ini,ayo ko bau kali undi di event street fighter ini hadeuh x undi di kasih crash sama saja ratarata hanya di kasih crash ayo papih moonton kasih hoki di gaca saya sambil rekam ini
fb346b2f-9ea1-469d-9a3a-da68f01bb88d,Bayu and Banu,"mau nanya. saya login ML kok malah di suruh bermain offline ya, padahal wifi saya 5g, mending HOK klo gini",1,2026-07-12 15:42:07,"mau nanya. saya login ML kok malah di suruh bermain offline ya, padahal wifi saya 5g, mending HOK klo gini",mau nanya saya login ml kok malah di suruh bermain offline ya padahal wifi saya g mending hok klo gini,mau nanya saya login mobile legends kok malah di suruh bermain offline ya padahal wifi saya tidak mending game lain kalau begini,mau nanya saya login mobile legends kok malah di suruh main offline ya padahal wifi saya tidak mending game lain kalau begini
f0938962-43b4-4782-b421-5dff366d3c4f,BUKAN Aku,game gak guna isinya cuman orang tolol udah lah susah di mainin susah juga ngadepin timnya jangan di download mending main game lain,1,2026-07-12 15:41:47,game gak guna isinya cuman orang tolol udah lah susah di mainin susah juga ngadepin timnya jangan di download mending main game lain,game gak guna isinya cuman orang tolol udah lah susah di mainin susah juga ngadepin timnya jangan di download mending main game lain,game tidak guna isinya hanya orang bodoh sudah lah susah di main susah juga ngadepin timnya jangan di download mending main game lain,game tidak guna isi hanya orang bodoh sudah lah susah di main susah juga ngadepin tim jangan di download mending main game lain
59176798-950a-4699-8bf6-3dbcf7b2cf35,Excel Exel123,"game nya seru tapi terkadang ada bocil yg gabisa main jadi aku harus gendong jadi cape kalo ga gitu harus party, dah 1 lagi pas main padahal ping nya hijau/bagus tapi lag parah tapi aneh nya lag nya pas war atau pas 1v1 sama musuh tolong di fix",4,2026-07-12 15:41:30,"game nya seru tapi terkadang ada bocil yg gabisa main jadi aku harus gendong jadi cape kalo ga gitu harus party, dah 1 lagi pas main padahal ping nya hijau/bagus tapi lag parah tapi aneh nya lag nya pas war atau pas 1v1 sama musuh tolong di fix",game nya seru tapi terkadang ada bocil yg gabisa main jadi aku harus gendong jadi cape kalo ga gitu harus party dah lagi pas main padahal ping nya hijaubagus tapi lag parah tapi aneh nya lag nya pas war atau pas v sama musuh tolong di fix,game nya seru tapi terkadang ada anak kecil yang tidak bisa main jadi saya harus gendong jadi lelah kalau tidak gitu harus tim sudah lagi pas main padahal ping nya hijaubagus tapi lambat parah tapi aneh nya lambat nya pas war atau pas v sama musuh tolong di fix,game nya seru tapi terkadang ada anak kecil yang tidak bisa main jadi saya harus gendong jadi lelah kalau tidak gitu harus tim sudah lagi pas main padahal ping nya hijaubagus tapi lambat parah tapi aneh nya lambat nya pas war atau pas v sama musuh tolong di fix
2b35482d-1be4-41ff-a24e-f3a6967dca75,Pudan regar,geme ini bukannya membuat otak rileks malah bikin tambah stres udah cape cape main malah tim ngetrol mulu. buat kedepannya tolong kasih lawan yang seimbang lah cape mainnya dan tambahin mode mode baru jangan cuma mcgg,1,2026-07-12 15:41:23,geme ini bukannya membuat otak rileks malah bikin tambah stres udah cape cape main malah tim ngetrol mulu. buat kedepannya tolong kasih lawan yang seimbang lah cape mainnya dan tambahin mode mode baru jangan cuma mcgg,geme ini bukannya membuat otak rileks malah bikin tambah stres udah cape cape main malah tim ngetrol mulu buat kedepannya tolong kasih lawan yang seimbang lah cape mainnya dan tambahin mode mode baru jangan cuma mcgg,game ini bukannya membuat otak rileks malah buat tambah stres sudah lelah lelah main malah tim ngetrol selalu buat kedepannya tolong kasih lawan yang seimbang lah lelah mainnya dan tambahin mode mode baru jangan hanya mcgg,game ini bukan buat otak rileks malah buat tambah stres sudah lelah lelah main malah tim ngetrol selalu buat depan tolong kasih lawan yang imbang lah lelah main dan tambahin mode mode baru jangan hanya mcgg
c72c757f-8dee-40b0-ba84-c4a6d785871d,lutfiana ulfa,masih ada pemain yang pake cheat ga seru rank tinggi lawan rank rendah,3,2026-07-12 15:41:06,masih ada pemain yang pake cheat ga seru rank tinggi lawan rank rendah,masih ada pemain yang pake cheat ga seru rank tinggi lawan rank rendah,masih ada pemain yang pakai curang tidak seru rank tinggi lawan rank rendah,masih ada main yang pakai curang tidak seru rank tinggi lawan rank rendah
b5e02fa7-c283-44b8-85ea-2b5a7b6a718b,Daneskuy Mary,"memberi musuh yang susah dan mendapatkan tim beban,hapus aja KLO ganiat bikin ton",1,2026-07-12 15:39:17,"memberi musuh yang susah dan mendapatkan tim beban,hapus aja KLO ganiat bikin ton",memberi musuh yang susah dan mendapatkan tim bebanhapus aja klo ganiat bikin ton,memberi musuh yang susah dan mendapatkan tim bebanhapus saja kalau ganiat buat moonton,beri musuh yang susah dan dapat tim bebanhapus saja kalau ganiat buat moonton
fd8df385-5156-413c-bee9-d5db8fa8e74e,Arsyaka,luar biasa,5,2026-07-12 15:38:22,luar biasa,luar biasa,luar biasa,luar biasa
6fb0c02c-ca7e-44fc-887d-1fe60d82a87a,Egi Maulana,seru,5,2026-07-12 15:37:25,seru,seru,seru,seru
d8eb6151-1698-4661-b70d-72e264fb2023,Harjuna Adyatama,akun saya hilang sendiri entah kenapa padahal saya tidak melanggar aturan,1,2026-07-12 15:36:13,akun saya hilang sendiri entah kenapa padahal saya tidak melanggar aturan,akun saya hilang sendiri entah kenapa padahal saya tidak melanggar aturan,akun saya hilang sendiri entah kenapa padahal saya tidak melanggar aturan,akun saya hilang sendiri entah kenapa padahal saya tidak langgar atur
8315c735-28e9-45d3-a435-aa7f7cb1ba9b,pardan bae,kasi tim yang bener lah masa rank gw honnor ketemunya ada lejend 2 giliran musuh honor semua gw doang yg honor sendiri di tim gw,1,2026-07-12 15:35:09,kasi tim yang bener lah masa rank gw honnor ketemunya ada lejend 2 giliran musuh honor semua gw doang yg honor sendiri di tim gw,kasi tim yang bener lah masa rank gw honnor ketemunya ada lejend giliran musuh honor semua gw doang yg honor sendiri di tim gw,beri tim yang benar lah masa rank saya honnor ketemunya ada lejend giliran musuh honor semua saya saja yang honor sendiri di tim saya,beri tim yang benar lah masa rank saya honnor ketemu ada lejend gilir musuh honor semua saya saja yang honor sendiri di tim saya
b0ca9918-08a0-42d4-8ee7-ae105649b83e,Dilan Adi Saputra,bagus,4,2026-07-12 15:34:30,bagus,bagus,bagus,bagus
df3f9b5c-6b3b-44b7-9b89-b27dcd85e9ef,Christian Ng,seru juga ya ahahah 😹,5,2026-07-12 15:34:19,seru juga ya ahahah  tertawa ,seru juga ya ahahah tertawa,seru juga ya ahahah tertawa,seru juga ya ahahah tertawa
074f9ab1-7ea8-4901-8a93-385bca8bd0cf,Bahar Rudin,b aja,4,2026-07-12 15:34:18,b aja,b aja,b saja,b saja
c9bf7cbe-4c2e-4931-9906-b7b62080d3d6,Aditya Rizky,tolong kedua tim seimbang kan kemampuan nya..,1,2026-07-12 15:32:20,tolong kedua tim seimbang kan kemampuan nya..,tolong kedua tim seimbang kan kemampuan nya,tolong kedua tim seimbang kan kemampuan nya,tolong dua tim imbang kan mampu nya
e9ba4b1c-050f-4fcd-b5f7-328e06045957,BilzSigmaBoy,"game jelek hapus aja dari palystore,masak push rank dari minggu kemaren lose treak mulu,apalagi banyak anomali dark sistem,gak usah di download ini game bikin darah tinggi naik",1,2026-07-12 15:31:37,"game jelek hapus aja dari palystore,masak push rank dari minggu kemaren lose treak mulu,apalagi banyak anomali dark sistem,gak usah di download ini game bikin darah tinggi naik",game jelek hapus aja dari palystoremasak push rank dari minggu kemaren lose treak muluapalagi banyak anomali dark sistemgak usah di download ini game bikin darah tinggi naik,game jelek hapus saja dari palystoremasak push rank dari minggu kemaren kalah treak muluapalagi banyak anomali dark sistemgak usah di download ini game buat darah tinggi naik,game jelek hapus saja dari palystoremasak push rank dari minggu kemaren kalah treak muluapalagi banyak anomali dark sistemgak usah di download ini game buat darah tinggi naik
8acd85f1-2a1f-430e-b100-d7d5a83ade03,Nazril zril,Karena lama kali pas donglod,3,2026-07-12 15:31:14,Karena lama kali pas donglod,karena lama kali pas donglod,karena lama kali pas donglod,karena lama kali pas donglod
82b3c421-bf14-4590-8928-de45057b76a8,Helga Sita,seruuuuuuu,5,2026-07-12 15:30:31,seruuuuuuu,seru,seru,seru
482461e8-d7af-401e-aa76-f89e1c58663b,ice mini fobrm official Devo,"game ini sangat buruk sekarang, tidak mengerti strategi",1,2026-07-12 15:29:17,"game ini sangat buruk sekarang, tidak mengerti strategi",game ini sangat buruk sekarang tidak mengerti strategi,game ini sangat buruk sekarang tidak mengerti strategi,game ini sangat buruk sekarang tidak erti strategi
53f8f918-4c04-42fe-a3f6-cdf7b820ef46,Muhammad Rudi,game yang bagus,5,2026-07-12 15:29:00,game yang bagus,game yang bagus,game yang bagus,game yang bagus
46940213-ce43-410f-b03d-ddecb1e92ed7,Karina Nurriski Wijayanti,suka kalo udah dapat skin collector mah op tapi kadang ada bug tapi udah diperbaiki kok jadi aman dan gacor parah,5,2026-07-12 15:28:22,suka kalo udah dapat skin collector mah op tapi kadang ada bug tapi udah diperbaiki kok jadi aman dan gacor parah,suka kalo udah dapat skin collector mah op tapi kadang ada bug tapi udah diperbaiki kok jadi aman dan gacor parah,suka kalau sudah dapat skin collector sih op tapi kadang ada eror tapi sudah diperbaiki kok jadi aman dan gacor parah,suka kalau sudah dapat skin collector sih op tapi kadang ada eror tapi sudah baik kok jadi aman dan gacor parah
659db180-b1f8-472a-8ab7-8549806a6235,Farel Ganteng,gamenya bagus dark seystem nya tolong dihapus,5,2026-07-12 15:28:20,gamenya bagus dark seystem nya tolong dihapus,gamenya bagus dark seystem nya tolong dihapus,gamenya bagus dark seystem nya tolong dihapus,gamenya bagus dark seystem nya tolong hapus
a87e3771-6967-4695-8f2a-2c1f4231ade7,Diana Ratu,"aku main ML kagak ngapa ngapa tuh, kan kalo kita main solo yang otomatis tim kita dan tim lawan bakal di acak sama player lain, secara otomatis, dan juga kalo kalian dapet tim yang tidak bagus mungkin kalian nya aj yg tidak beruntung. oya min game nya seru dan asik kok btw kasih trial skin lylia lagi min....🤭🤭",5,2026-07-12 15:28:13,"aku main ML kagak ngapa ngapa tuh, kan kalo kita main solo yang otomatis tim kita dan tim lawan bakal di acak sama player lain, secara otomatis, dan juga kalo kalian dapet tim yang tidak bagus mungkin kalian nya aj yg tidak beruntung. oya min game nya seru dan asik kok btw kasih trial skin lylia lagi min....🤭🤭",aku main ml kagak ngapa ngapa tuh kan kalo kita main solo yang otomatis tim kita dan tim lawan bakal di acak sama player lain secara otomatis dan juga kalo kalian dapet tim yang tidak bagus mungkin kalian nya aj yg tidak beruntung oya min game nya seru dan asik kok btw kasih trial skin lylia lagi min,saya main mobile legends tidak ngapa ngapa itu kan kalau kita main sendiri yang otomatis tim kita dan tim lawan bakal di acak sama player lain secara otomatis dan juga kalau kalian dapat tim yang tidak bagus mungkin kalian nya saja yang tidak beruntung oya min game nya seru dan asik kok btw kasih trial skin lylia lagi min,saya main mobile legends tidak ngapa ngapa itu kan kalau kita main sendiri yang otomatis tim kita dan tim lawan bakal di acak sama player lain cara otomatis dan juga kalau kalian dapat tim yang tidak bagus mungkin kalian nya saja yang tidak untung oya min game nya seru dan asik kok btw kasih trial skin lylia lagi min
e9362a4b-95e1-49ad-892c-e91c47461dd9,Fanny Gag,"pemilihan tim tidak setara,ga sesuai musuh pada bagus sedangkan tim saya suka troll dan juga ga sesuai sama rank sama musuh",1,2026-07-12 15:28:07,"pemilihan tim tidak setara,ga sesuai musuh pada bagus sedangkan tim saya suka troll dan juga ga sesuai sama rank sama musuh",pemilihan tim tidak setaraga sesuai musuh pada bagus sedangkan tim saya suka troll dan juga ga sesuai sama rank sama musuh,pemilihan tim tidak setaraga sesuai musuh pada bagus sedangkan tim saya suka troll dan juga tidak sesuai sama rank sama musuh,pilih tim tidak setaraga sesuai musuh pada bagus sedang tim saya suka troll dan juga tidak sesuai sama rank sama musuh
c833177f-2f6a-4404-9a8c-b54ffd53bc6a,Dedeh Djubaedah,Aku Suka Banget Gamenya! ♡,5,2026-07-12 15:27:27,Aku Suka Banget Gamenya! ♡,aku suka banget gamenya,saya suka sekali gamenya,saya suka sekali gamenya
2268490c-0f91-4d86-9cbc-29cc71d078ea,Suhaidin 1981,akun. lama saya kok hilang !?pokoknya saya mau akun lama saya balik,1,2026-07-12 15:27:16,akun. lama saya kok hilang !?pokoknya saya mau akun lama saya balik,akun lama saya kok hilang pokoknya saya mau akun lama saya balik,akun lama saya kok hilang pokoknya saya mau akun lama saya balik,akun lama saya kok hilang pokok saya mau akun lama saya balik
c74db726-c760-4e3d-868f-2fcc124960c5,Muhammad Alif Dialegro,bagus,5,2026-07-12 15:25:02,bagus,bagus,bagus,bagus
8d6a53d4-8b13-48df-90ff-c977f81177da,Putra Arya,"monton mkin sini makin jelek aja..kendala sinyal ping merah terus menerus pdahal sinya dan paket data bagus,apa kalian udh g mampu bikin server yg bagus,,gw hapus game ini konyol sekali.",1,2026-07-12 15:24:44,"monton mkin sini makin jelek aja..kendala sinyal ping merah terus menerus pdahal sinya dan paket data bagus,apa kalian udh g mampu bikin server yg bagus,,gw hapus game ini konyol sekali.",monton mkin sini makin jelek ajakendala sinyal ping merah terus menerus pdahal sinya dan paket data bagusapa kalian udh g mampu bikin server yg bagusgw hapus game ini konyol sekali,moonton semakin sini semakin jelek ajakendala sinyal ping merah terus menerus pdahal sinya dan paket data bagusapa kalian sudah tidak mampu buat server yang bagusgw hapus game ini konyol sekali,moonton makin sini makin jelek ajakendala sinyal ping merah terus terus pdahal sinya dan paket data bagusapa kalian sudah tidak mampu buat server yang bagusgw hapus game ini konyol sekali
a63d0da5-c4c9-415a-a1a7-b682e70c2f2d,Farel Tsaqibimam,seruuu,5,2026-07-12 15:24:43,seruuu,seru,seru,seru
ae7e17d8-03fe-42b7-9358-d7253e658d03,Alwi Ardiansyah,rating mobile legend turun jadi 3.7 😆,5,2026-07-12 15:24:14,rating mobile legend turun jadi 3.7  senang ,rating mobile legend turun jadi senang,rating mobile legend turun jadi senang,rating mobile legend turun jadi senang
f825b810-24c5-4686-8f0f-7ed3472e06ca,10 bdp 1: Fatimahtu zahra,kereen,5,2026-07-12 15:22:52,kereen,kereen,kereen,kereen
ebc61f46-732f-4043-8006-8f324cc3a459,Hafizh Lukman,lumayan 👍👍👍👍,3,2026-07-12 15:22:01,lumayan  bagus  bagus  bagus  bagus ,lumayan bagus bagus bagus bagus,lumayan bagus bagus bagus bagus,lumayan bagus bagus bagus bagus
8a922f17-e7fa-4bc6-adf1-c52abc88f369,Mimira Mira,"kenapa nerf odette papa muntun, udh heronya ga laku, di nerf brutal lagii, , parah sihh",1,2026-07-12 15:21:19,"kenapa nerf odette papa muntun, udh heronya ga laku, di nerf brutal lagii, , parah sihh",kenapa nerf odette papa muntun udh heronya ga laku di nerf brutal lagii parah sihh,kenapa lemah odette papa moonton sudah heronya tidak laku di lemah brutal lagii parah sihh,kenapa lemah odette papa moonton sudah hero tidak laku di lemah brutal lagi parah sihh
6082b8cc-038c-45f6-a333-5ea1dbcdbf1d,Sky Gatukan,buagus banget terbanget aku bisa ulti,5,2026-07-12 15:18:03,buagus banget terbanget aku bisa ulti,buagus banget terbanget aku bisa ulti,buagus sekali terbanget saya bisa jurus,buagus sekali banget saya bisa jurus
75612f59-d181-4411-af50-bc750bdffbca,Shaqueen Pamela,bagusssssss,5,2026-07-12 15:16:24,bagusssssss,bagus,bagus,bagus
aafc2a65-25d5-4bf8-915a-f78b7ab0417b,SeyZzz,"woy moonton kasih tim yang setara, dapet tim kek binatang gimana mau menang kek gitu",1,2026-07-12 15:16:18,"woy moonton kasih tim yang setara, dapet tim kek binatang gimana mau menang kek gitu",woy moonton kasih tim yang setara dapet tim kek binatang gimana mau menang kek gitu,woy moonton kasih tim yang setara dapat tim seperti binatang bagaimana mau menang seperti gitu,woy moonton kasih tim yang tara dapat tim seperti binatang bagaimana mau menang seperti gitu
